O*NET-SOC Code,Title,dv_rating_alpha,dv_rating_beta,dv_rating_gamma,human_rating_alpha,human_rating_beta,human_rating_gamma,alpha_new,beta_new,gamma_new,dv_rating_new,time_based_score,observed_penetration_score
41-2022.00,Parts Salespersons                                                                                         ,0.1714285714285714,0.3428571428571428,0.5142857142857142,0.2857142857142857,0.3428571428571428,0.3999999999999999,0.0909090909090909,0.25,0.4090909090909091,0.2894736842105263,0.3351473329498981,0.13731672959174646
41-2031.00,Retail Salespersons                                                                                        ,0.0789473684210526,0.3421052631578947,0.6052631578947368,0.2631578947368421,0.3552631578947368,0.4473684210526315,0.2058823529411764,0.3235294117647059,0.4411764705882353,0.2708333333333333,0.20193323745529157,0.06849730465765609
41-3011.00,Advertising Sales Agents                                                                                   ,0.1794871794871795,0.5384615384615384,0.8974358974358974,0.4358974358974359,0.6923076923076923,0.9487179487179488,0.6190476190476191,0.7380952380952381,0.8571428571428571,0.725,0.7572631684138479,0.22264741599754612
41-3021.00,Insurance Sales Agents                                                                                     ,0.1515151515151515,0.5757575757575758,1.0,0.3333333333333333,0.5303030303030303,0.7272727272727273,0.1666666666666666,0.5208333333333334,0.875,0.5263157894736842,0.5555095740239288,0.28449885638324207
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents                                             ",0.2115384615384615,0.6057692307692308,1.0,0.2692307692307693,0.5192307692307693,0.7692307692307693,0.3823529411764705,0.6323529411764706,0.8823529411764706,0.65,0.6387043399837826,0.5589327025001869
41-3041.00,Travel Agents                                                                                              ,0.125,0.5625,1.0,0.25,0.5625,0.875,0.375,0.625,0.875,0.625,0.5999594326609949,0.19870752274257117
41-3091.00,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel         ",0.3333333333333333,0.6333333333333333,0.9333333333333332,0.3333333333333333,0.5666666666666667,0.8,0.5333333333333333,0.7333333333333333,0.9333333333333332,0.7333333333333333,,
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products                    ",0.1578947368421052,0.5350877192982456,0.912280701754386,0.3859649122807017,0.5701754385964912,0.7543859649122806,0.3333333333333333,0.5098039215686274,0.6862745098039216,0.5694444444444444,0.6494808764975113,0.4726352827655096
41-4011.07,Solar Sales Representatives and Assessors                                                                  ,0.0,0.4615384615384615,0.9230769230769232,0.3846153846153846,0.576923076923077,0.7692307692307693,0.4615384615384615,0.6538461538461539,0.8461538461538461,0.6538461538461539,0.7145511419585205,0.22118167361180452
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products             ",0.2413793103448275,0.6206896551724138,1.0,0.4827586206896551,0.7068965517241379,0.9310344827586208,0.1071428571428571,0.3928571428571428,0.6785714285714286,0.39473684210526316,,
41-9011.00,Demonstrators and Product Promoters                                                                        ,0.0512820512820512,0.1282051282051282,0.2051282051282051,0.2051282051282051,0.3974358974358974,0.5897435897435898,0.2121212121212121,0.2272727272727272,0.2424242424242424,0.22916666666666666,0.19159286159356598,0.10506089166912191
41-9012.00,Models                                                                                                     ,0.1333333333333333,0.2333333333333333,0.3333333333333333,0.0666666666666666,0.4,0.7333333333333334,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.21428571428571427,,
41-9021.00,Real Estate Brokers                                                                                        ,0.0,0.5,1.0,0.125,0.421875,0.71875,0.36,0.5,0.64,0.5789473684210527,0.5860477112487436,0.5377107498091285
41-9022.00,Real Estate Sales Agents                                                                                   ,0.0,0.4375,0.875,0.2857142857142857,0.4107142857142857,0.5357142857142857,0.3488372093023256,0.5465116279069767,0.7441860465116279,0.5303030303030303,0.576709404881807,0.32776776562728027
41-9031.00,Sales Engineers                                                                                            ,0.1590909090909091,0.5113636363636364,0.8636363636363636,0.3181818181818182,0.5340909090909091,0.75,0.4193548387096774,0.5483870967741935,0.6774193548387096,0.54,0.6266807763723656,0.4214755782712919
41-9041.00,Telemarketers                                                                                              ,0.611111111111111,0.8055555555555555,1.0,0.2222222222222222,0.5277777777777778,0.8333333333333333,0.1666666666666666,0.5833333333333334,1.0,0.5833333333333334,0.540860887517726,0.46294341940636474
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers                                 ",0.1739130434782608,0.2608695652173913,0.3478260869565217,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.18913712214320358,0.11811273310186648
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers                                        ,0.0833333333333333,0.4895833333333333,0.8958333333333333,0.2291666666666666,0.53125,0.8333333333333333,0.4871794871794871,0.6794871794871795,0.8717948717948718,0.6896551724137931,0.7462007522335573,0.34267994071028507
43-2011.00,"Switchboard Operators, Including Answering Service                                                       ",0.5161290322580645,0.6290322580645161,0.7419354838709677,0.3870967741935484,0.4838709677419355,0.5806451612903225,0.5,0.6538461538461539,0.8076923076923077,0.6052631578947368,0.46998906848281646,0.4368455495882309
43-2021.00,Telephone Operators                                                                                        ,0.8421052631578947,0.894736842105263,0.9473684210526316,0.3684210526315789,0.5526315789473684,0.7368421052631579,0.2068965517241379,0.5,0.7931034482758621,0.53125,0.558575133029298,0.0
43-3011.00,Bill and Account Collectors                                                                                ,0.3928571428571428,0.6964285714285714,1.0,0.1071428571428571,0.4285714285714285,0.75,0.1764705882352941,0.5588235294117647,0.9411764705882352,0.5333333333333333,0.4810809202980406,0.3290820484874515
43-3021.00,Billing and Posting Clerks                                                                                 ,0.6904761904761905,0.7738095238095237,0.8571428571428571,0.1904761904761904,0.4166666666666666,0.6428571428571428,0.2790697674418604,0.4883720930232558,0.6976744186046512,0.48333333333333334,,
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks                                                             ",0.6046511627906976,0.8023255813953488,1.0,0.1395348837209302,0.313953488372093,0.4883720930232558,0.425531914893617,0.6595744680851063,0.8936170212765957,0.65,0.6495256730240345,0.24163465804156484
43-3041.00,Gambling Cage Workers                                                                                      ,0.3870967741935484,0.4193548387096774,0.4516129032258064,0.3225806451612903,0.4193548387096774,0.5161290322580645,0.1,0.175,0.25,0.14705882352941177,0.10716642580796351,0.027579702689651188
43-3051.00,Payroll and Timekeeping Clerks                                                                             ,0.6756756756756757,0.8378378378378379,1.0,0.1621621621621621,0.4864864864864865,0.8108108108108109,0.0344827586206896,0.4482758620689655,0.8620689655172413,0.4772727272727273,0.4978192395659416,0.07284090414335535
43-3061.00,Procurement Clerks                                                                                         ,0.2571428571428571,0.6142857142857142,0.9714285714285714,0.2571428571428571,0.4571428571428571,0.6571428571428571,0.3181818181818182,0.5909090909090909,0.8636363636363636,0.6052631578947368,0.6240091469615943,0.3172567472007044
43-3071.00,Tellers                                                                                                    ,0.3125,0.5416666666666666,0.7708333333333333,0.2291666666666666,0.3333333333333333,0.4375,0.0,0.3205128205128205,0.6410256410256411,0.3103448275862069,0.27592957396481343,0.0
43-4011.00,Brokerage Clerks                                                                                           ,0.5333333333333333,0.7666666666666666,1.0,0.7333333333333333,0.8,0.8666666666666667,0.0666666666666666,0.4666666666666667,0.8666666666666667,0.45,0.29632056200962603,0.11343678081613194
43-4021.00,Correspondence Clerks                                                                                      ,0.9642857142857142,0.9642857142857142,0.9642857142857142,0.5714285714285714,0.7321428571428571,0.8928571428571428,0.4857142857142857,0.5714285714285714,0.6571428571428571,0.6190476190476191,0.78686649105914,0.2962149677586823
43-4031.00,"Court, Municipal, and License Clerks                                                                     ",0.4363636363636363,0.7,0.9636363636363636,0.3090909090909091,0.5909090909090908,0.8727272727272727,0.28125,0.59375,0.90625,0.6166666666666667,0.6109780128991659,0.0756065490087582
43-4041.00,"Credit Authorizers, Checkers, and Clerks                                                                 ",0.35,0.65,0.95,0.25,0.5750000000000001,0.9,0.1739130434782608,0.4347826086956521,0.6956521739130435,0.46875,,
